timestamp_epoch,datetime_iso,location_id,location_name,frame_id,track_id,golongan,vehicle_subclass,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pixel_center_x,pixel_center_y,ground_x_meter,ground_y_meter,length_meter,width_meter,speed_kmh,aspect_ratio,helmet_status,compliance_status,status
1789816003.677,2026-09-19 18:06:43.677,282,Perempatan Jl. Jendral Sudirman,74,4033,Golongan I,Sedan/Jip/Pick-up,0.883,89,379,377,574,233.9,477.2,0.92,23.4,9.5,3.5,0.4,1.48,N/A,NORMAL,NORMAL
1789816003.81,2026-09-19 18:06:43.809,282,Perempatan Jl. Jendral Sudirman,75,4033,Golongan I,Sedan/Jip/Pick-up,0.882,88,379,378,574,233.7,477.0,0.92,23.4,9.5,3.5,0.3,1.49,N/A,NORMAL,NORMAL
1789816003.961,2026-09-19 18:06:43.960,282,Perempatan Jl. Jendral Sudirman,76,4033,Golongan I,Sedan/Jip/Pick-up,0.882,88,379,380,575,234.4,477.8,0.94,23.43,9.54,3.5,0.3,1.5,N/A,NORMAL,NORMAL
1789816004.098,2026-09-19 18:06:44.097,282,Perempatan Jl. Jendral Sudirman,77,4033,Golongan I,Sedan/Jip/Pick-up,0.881,87,379,381,576,234.4,477.9,0.94,23.45,9.58,3.5,0.3,1.5,N/A,NORMAL,NORMAL
1789816004.249,2026-09-19 18:06:44.248,282,Perempatan Jl. Jendral Sudirman,78,4033,Golongan I,Sedan/Jip/Pick-up,0.87,85,379,382,576,234.1,477.7,0.94,23.45,9.58,3.5,0.2,1.51,N/A,NORMAL,NORMAL
1789816004.378,2026-09-19 18:06:44.377,282,Perempatan Jl. Jendral Sudirman,79,4033,Golongan I,Sedan/Jip/Pick-up,0.879,88,382,380,575,234.5,479.0,0.94,23.44,9.36,3.5,0.2,1.52,N/A,NORMAL,NORMAL
1789816004.515,2026-09-19 18:06:44.514,282,Perempatan Jl. Jendral Sudirman,80,4033,Golongan I,Sedan/Jip/Pick-up,0.877,88,383,380,575,234.5,479.6,0.94,23.43,9.3,3.5,0.2,1.52,N/A,NORMAL,NORMAL
1789816004.659,2026-09-19 18:06:44.659,282,Perempatan Jl. Jendral Sudirman,81,4033,Golongan I,Sedan/Jip/Pick-up,0.875,89,384,381,576,235.5,480.4,0.97,23.45,9.28,3.5,0.2,1.53,N/A,NORMAL,NORMAL
1789816004.815,2026-09-19 18:06:44.815,282,Perempatan Jl. Jendral Sudirman,82,4033,Golongan I,Sedan/Jip/Pick-up,0.873,89,385,382,576,235.9,480.7,0.98,23.46,9.22,3.5,0.2,1.53,N/A,NORMAL,NORMAL
1789816004.998,2026-09-19 18:06:44.998,282,Perempatan Jl. Jendral Sudirman,83,4033,Golongan I,Sedan/Jip/Pick-up,0.903,86,383,383,576,235.0,480.1,0.96,23.47,9.34,3.5,0.2,1.54,N/A,NORMAL,NORMAL
1789816005.15,2026-09-19 18:06:45.149,282,Perempatan Jl. Jendral Sudirman,84,4033,Golongan I,Sedan/Jip/Pick-up,0.912,84,383,383,577,233.9,480.9,0.95,23.52,9.38,3.5,0.3,1.54,N/A,NORMAL,NORMAL
1789816005.15,2026-09-19 18:06:45.149,282,Perempatan Jl. Jendral Sudirman,84,4044,Golongan I,Sedan/Jip/Pick-up,0.753,285,395,627,713,456.6,554.6,5.95,28.11,13.17,3.5,0.0,1.07,N/A,NORMAL,NORMAL
1789816005.323,2026-09-19 18:06:45.323,282,Perempatan Jl. Jendral Sudirman,85,4033,Golongan I,Sedan/Jip/Pick-up,0.905,83,384,384,578,233.9,481.4,0.96,23.54,9.36,3.5,0.3,1.55,N/A,NORMAL,NORMAL
1789816005.323,2026-09-19 18:06:45.323,282,Perempatan Jl. Jendral Sudirman,85,4044,Golongan I,Sedan/Jip/Pick-up,0.843,267,410,596,715,432.2,562.8,5.53,28.16,12.42,3.5,0.0,1.08,N/A,NORMAL,NORMAL
1789816005.493,2026-09-19 18:06:45.493,282,Perempatan Jl. Jendral Sudirman,86,4033,Golongan I,Sedan/Jip/Pick-up,0.921,83,386,382,578,233.3,482.6,0.95,23.56,9.24,3.5,0.3,1.55,N/A,NORMAL,NORMAL
1789816005.493,2026-09-19 18:06:45.493,282,Perempatan Jl. Jendral Sudirman,86,4044,Golongan I,Sedan/Jip/Pick-up,0.899,244,427,558,715,401.4,571.5,4.99,28.17,11.52,3.5,10.1,1.09,N/A,NORMAL,NORMAL
1789816005.682,2026-09-19 18:06:45.681,282,Perempatan Jl. Jendral Sudirman,87,4033,Golongan I,Sedan/Jip/Pick-up,0.919,84,388,382,579,233.3,483.6,0.95,23.57,9.17,3.5,0.3,1.56,N/A,NORMAL,NORMAL
1789816005.682,2026-09-19 18:06:45.681,282,Perempatan Jl. Jendral Sudirman,87,4044,Golongan I,Sedan/Jip/Pick-up,0.922,222,442,522,715,372.5,579.0,4.48,28.17,10.76,3.5,10.0,1.1,N/A,NORMAL,NORMAL
1789816005.832,2026-09-19 18:06:45.832,282,Perempatan Jl. Jendral Sudirman,88,4033,Golongan I,Sedan/Jip/Pick-up,0.922,83,386,384,578,234.0,482.4,0.96,23.55,9.24,3.5,0.3,1.56,N/A,NORMAL,NORMAL
1789816005.832,2026-09-19 18:06:45.832,282,Perempatan Jl. Jendral Sudirman,88,4044,Golongan I,Sedan/Jip/Pick-up,0.917,196,457,486,716,341.6,587.1,3.95,28.2,10.06,3.5,10.3,1.12,N/A,NORMAL,NORMAL
1789816005.98,2026-09-19 18:06:45.979,282,Perempatan Jl. Jendral Sudirman,89,4033,Golongan I,Sedan/Jip/Pick-up,0.92,84,385,386,578,235.3,481.7,0.98,23.53,9.3,3.5,0.3,1.56,N/A,NORMAL,NORMAL
1789816005.98,2026-09-19 18:06:45.979,282,Perempatan Jl. Jendral Sudirman,89,4044,Golongan I,Sedan/Jip/Pick-up,0.957,167,471,451,717,309.4,594.9,3.39,28.23,9.43,3.5,10.6,1.15,N/A,NORMAL,NORMAL
1789816006.123,2026-09-19 18:06:46.122,282,Perempatan Jl. Jendral Sudirman,90,4033,Golongan I,Sedan/Jip/Pick-up,0.887,83,384,386,578,234.8,481.4,0.97,23.53,9.36,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816006.123,2026-09-19 18:06:46.122,282,Perempatan Jl. Jendral Sudirman,90,4044,Golongan I,Sedan/Jip/Pick-up,0.938,145,491,416,717,280.9,604.6,2.89,28.23,8.51,3.5,10.9,1.2,N/A,NORMAL,NORMAL
1789816006.29,2026-09-19 18:06:46.289,282,Perempatan Jl. Jendral Sudirman,91,4033,Golongan I,Sedan/Jip/Pick-up,0.828,82,385,386,578,234.4,481.8,0.97,23.55,9.3,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816006.29,2026-09-19 18:06:46.289,282,Perempatan Jl. Jendral Sudirman,91,4044,Golongan I,Sedan/Jip/Pick-up,0.929,128,511,385,717,257.1,614.7,2.47,28.23,7.61,3.5,10.9,1.25,N/A,NORMAL,NORMAL
1789816006.502,2026-09-19 18:06:46.502,282,Perempatan Jl. Jendral Sudirman,92,4033,Golongan I,Sedan/Jip/Pick-up,0.808,81,384,386,577,234.0,481.1,0.95,23.52,9.32,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816006.502,2026-09-19 18:06:46.502,282,Perempatan Jl. Jendral Sudirman,92,4044,Golongan I,Sedan/Jip/Pick-up,0.875,107,530,352,717,229.8,624.5,1.99,28.24,6.8,3.5,10.8,1.31,N/A,NORMAL,NORMAL
1789816006.688,2026-09-19 18:06:46.688,282,Perempatan Jl. Jendral Sudirman,93,4033,Golongan I,Sedan/Jip/Pick-up,0.865,81,382,387,577,234.4,480.1,0.96,23.5,9.44,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816006.688,2026-09-19 18:06:46.688,282,Perempatan Jl. Jendral Sudirman,93,4044,Golongan I,Sedan/Jip/Pick-up,0.822,89,548,323,719,206.4,634.2,1.6,28.28,6.11,3.5,10.6,1.37,N/A,NORMAL,NORMAL
1789816006.869,2026-09-19 18:06:46.868,282,Perempatan Jl. Jendral Sudirman,94,4033,Golongan I,Sedan/Jip/Pick-up,0.882,80,383,387,578,233.9,480.6,0.95,23.53,9.42,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816006.869,2026-09-19 18:06:46.868,282,Perempatan Jl. Jendral Sudirman,94,4044,Golongan I,Sedan/Jip/Pick-up,0.845,69,570,283,718,176.7,644.6,1.07,28.25,5.2,3.5,10.5,1.45,N/A,NORMAL,NORMAL
1789816007.018,2026-09-19 18:06:47.018,282,Perempatan Jl. Jendral Sudirman,95,4033,Golongan I,Sedan/Jip/Pick-up,0.881,79,382,386,578,233.3,480.6,0.94,23.54,9.48,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816007.018,2026-09-19 18:06:47.018,282,Perempatan Jl. Jendral Sudirman,95,4044,Golongan I,Sedan/Jip/Pick-up,0.828,57,594,247,718,152.4,656.8,0.64,28.26,4.27,3.5,10.4,1.53,N/A,NORMAL,NORMAL
1789816007.194,2026-09-19 18:06:47.194,282,Perempatan Jl. Jendral Sudirman,96,4033,Golongan I,Sedan/Jip/Pick-up,0.88,79,382,386,577,233.4,480.1,0.94,23.52,9.44,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816007.194,2026-09-19 18:06:47.194,282,Perempatan Jl. Jendral Sudirman,96,4044,Golongan I,Sedan/Jip/Pick-up,0.775,47,617,211,718,129.8,668.0,0.25,28.26,3.41,3.01,10.3,1.62,N/A,NORMAL,NORMAL
1789816007.377,2026-09-19 18:06:47.376,282,Perempatan Jl. Jendral Sudirman,97,4033,Golongan I,Sedan/Jip/Pick-up,0.893,80,382,386,577,233.6,480.1,0.94,23.51,9.44,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816007.56,2026-09-19 18:06:47.559,282,Perempatan Jl. Jendral Sudirman,98,4033,Golongan I,Sedan/Jip/Pick-up,0.893,80,382,386,577,233.6,480.0,0.94,23.5,9.44,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816007.71,2026-09-19 18:06:47.710,282,Perempatan Jl. Jendral Sudirman,99,4033,Golongan I,Sedan/Jip/Pick-up,0.889,79,381,386,576,233.0,479.1,0.92,23.47,9.46,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816007.851,2026-09-19 18:06:47.851,282,Perempatan Jl. Jendral Sudirman,100,4033,Golongan I,Sedan/Jip/Pick-up,0.885,79,381,386,576,233.0,479.3,0.92,23.48,9.46,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816008.004,2026-09-19 18:06:48.004,282,Perempatan Jl. Jendral Sudirman,101,4033,Golongan I,Sedan/Jip/Pick-up,0.883,79,382,385,576,232.8,479.6,0.92,23.48,9.4,3.5,0.1,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816008.182,2026-09-19 18:06:48.181,282,Perempatan Jl. Jendral Sudirman,102,4033,Golongan I,Sedan/Jip/Pick-up,0.892,78,381,385,576,232.0,478.8,0.9,23.46,9.46,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816008.386,2026-09-19 18:06:48.385,282,Perempatan Jl. Jendral Sudirman,103,4033,Golongan I,Sedan/Jip/Pick-up,0.891,79,382,385,576,232.3,479.4,0.91,23.47,9.4,3.5,0.2,1.57,N/A,NORMAL,KENDARAAN_BERHENTI
1789816008.561,2026-09-19 18:06:48.561,282,Perempatan Jl. Jendral Sudirman,104,5005,Golongan I,Sedan/Jip/Pick-up,0.901,267,326,536,484,402.2,405.3,3.7,19.6,8.85,3.5,0.0,1.71,N/A,NORMAL,NORMAL
1789816008.561,2026-09-19 18:06:48.561,282,Perempatan Jl. Jendral Sudirman,104,5006,Golongan V,Truk 5+ Gandar,0.832,535,142,801,324,668.6,233.3,9.33,10.76,15.76,3.5,0.0,1.46,N/A,NORMAL,NORMAL
1789816008.561,2026-09-19 18:06:48.561,282,Perempatan Jl. Jendral Sudirman,104,5007,Golongan I,Sedan/Jip/Pick-up,0.661,80,188,125,236,102.7,212.1,-7.5,4.15,4.53,1.38,0.0,0.93,N/A,NORMAL,NORMAL
1789816008.733,2026-09-19 18:06:48.733,282,Perempatan Jl. Jendral Sudirman,105,4045,Golongan I,Sedan/Jip/Pick-up,0.883,283,323,542,475,413.3,399.8,3.88,19.21,8.61,3.5,0.0,1.71,N/A,NORMAL,NORMAL
1789816008.733,2026-09-19 18:06:48.733,282,Perempatan Jl. Jendral Sudirman,105,4046,Golongan V,Truk 5+ Gandar,0.824,543,143,804,321,673.7,232.3,9.46,10.57,15.44,3.5,0.0,1.46,N/A,NORMAL,NORMAL
1789816008.733,2026-09-19 18:06:48.733,282,Perempatan Jl. Jendral Sudirman,105,4047,Golongan I,Sedan/Jip/Pick-up,0.642,79,187,124,235,101.7,211.4,-7.54,4.12,4.54,1.38,0.0,0.93,N/A,NORMAL,NORMAL
1789816008.923,2026-09-19 18:06:48.922,282,Perempatan Jl. Jendral Sudirman,106,4045,Golongan I,Sedan/Jip/Pick-up,0.832,300,317,555,466,427.9,392.1,4.14,18.78,8.58,3.5,0.0,1.71,N/A,NORMAL,NORMAL
1789816008.923,2026-09-19 18:06:48.922,282,Perempatan Jl. Jendral Sudirman,106,4046,Golongan V,Truk 5+ Gandar,0.858,552,142,809,318,680.7,230.4,9.64,10.36,15.35,3.5,0.0,1.46,N/A,NORMAL,NORMAL
1789816008.923,2026-09-19 18:06:48.922,282,Perempatan Jl. Jendral Sudirman,106,4047,Golongan I,Sedan/Jip/Pick-up,0.631,78,186,123,234,101.3,210.4,-7.58,4.03,4.56,1.38,0.0,0.93,N/A,NORMAL,NORMAL
1789816009.099,2026-09-19 18:06:49.098,282,Perempatan Jl. Jendral Sudirman,107,4045,Golongan I,Sedan/Jip/Pick-up,0.839,318,311,568,458,443.6,385.3,4.44,18.39,8.6,3.5,9.8,1.71,N/A,NORMAL,NORMAL
1789816009.099,2026-09-19 18:06:49.098,282,Perempatan Jl. Jendral Sudirman,107,4046,Golongan V,Truk 5+ Gandar,0.845,561,140,813,312,687.2,226.5,9.81,9.98,15.16,3.5,6.8,1.46,N/A,NORMAL,NORMAL
1789816009.099,2026-09-19 18:06:49.098,282,Perempatan Jl. Jendral Sudirman,107,4047,Golongan I,Sedan/Jip/Pick-up,0.66,78,185,122,232,100.6,208.7,-7.67,3.82,4.48,1.35,3.3,0.93,N/A,NORMAL,NORMAL
1789816009.341,2026-09-19 18:06:49.340,282,Perempatan Jl. Jendral Sudirman,108,4046,Golongan I,Sedan/Jip/Pick-up,0.777,604,207,770,321,687.8,264.3,9.83,10.53,8.94,3.5,4.9,1.47,N/A,NORMAL,NORMAL
1789816009.341,2026-09-19 18:06:49.340,282,Perempatan Jl. Jendral Sudirman,108,4033,Golongan I,Sedan/Jip/Pick-up,0.915,174,362,440,530,307.3,446.3,2.03,21.61,8.65,3.5,0.0,1.59,N/A,NORMAL,KENDARAAN_BERHENTI
1789816009.5,2026-09-19 18:06:49.500,282,Perempatan Jl. Jendral Sudirman,109,4046,Golongan I,Sedan/Jip/Pick-up,0.808,622,227,759,320,691.0,273.7,9.92,10.48,7.09,3.5,3.8,1.47,N/A,NORMAL,NORMAL
1789816009.5,2026-09-19 18:06:49.500,282,Perempatan Jl. Jendral Sudirman,109,4050,Golongan I,Sedan/Jip/Pick-up,0.741,11,616,148,716,80.1,666.9,-0.64,28.21,3.41,2.52,0.0,1.37,N/A,NORMAL,NORMAL
1789816009.5,2026-09-19 18:06:49.500,282,Perempatan Jl. Jendral Sudirman,109,4033,Golongan I,Sedan/Jip/Pick-up,0.836,193,356,454,519,323.8,438.1,2.28,21.15,8.54,3.5,0.0,1.6,N/A,NORMAL,KENDARAAN_BERHENTI
1789816009.667,2026-09-19 18:06:49.666,282,Perempatan Jl. Jendral Sudirman,110,4046,Golongan I,Sedan/Jip/Pick-up,0.813,630,230,759,317,695.1,273.9,10.02,10.27,6.63,3.5,3.3,1.49,N/A,NORMAL,NORMAL
1789816009.667,2026-09-19 18:06:49.666,282,Perempatan Jl. Jendral Sudirman,110,4050,Golongan I,Sedan/Jip/Pick-up,0.789,18,597,183,716,101.4,657.0,-0.27,28.2,4.12,3.06,0.0,1.38,N/A,NORMAL,NORMAL
1789816009.667,2026-09-19 18:06:49.666,282,Perempatan Jl. Jendral Sudirman,110,4033,Golongan I,Sedan/Jip/Pick-up,0.887,210,350,468,509,339.8,429.8,2.54,20.73,8.46,3.5,11.3,1.62,N/A,NORMAL,KENDARAAN_BERHENTI
1789816009.833,2026-09-19 18:06:49.833,282,Perempatan Jl. Jendral Sudirman,111,4046,Golongan I,Sedan/Jip/Pick-up,0.725,635,229,763,314,699.5,271.8,10.14,10.09,6.51,3.5,3.1,1.5,N/A,NORMAL,NORMAL
1789816009.833,2026-09-19 18:06:49.833,282,Perempatan Jl. Jendral Sudirman,111,4050,Golongan I,Sedan/Jip/Pick-up,0.701,29,578,223,717,126.7,647.8,0.18,28.22,4.88,3.5,8.9,1.39,N/A,NORMAL,NORMAL
1789816009.833,2026-09-19 18:06:49.833,282,Perempatan Jl. Jendral Sudirman,111,4033,Golongan I,Sedan/Jip/Pick-up,0.916,228,344,482,500,355.1,422.2,2.8,20.32,8.43,3.5,11.2,1.63,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.017,2026-09-19 18:06:50.016,282,Perempatan Jl. Jendral Sudirman,112,4046,Golongan I,Sedan/Jip/Pick-up,0.803,641,227,768,311,705.1,269.4,10.29,9.86,6.48,3.5,3.1,1.51,N/A,NORMAL,NORMAL
1789816010.017,2026-09-19 18:06:50.016,282,Perempatan Jl. Jendral Sudirman,112,4050,Golongan I,Sedan/Jip/Pick-up,0.858,39,559,261,716,150.9,637.7,0.6,28.19,5.6,3.5,8.8,1.41,N/A,NORMAL,NORMAL
1789816010.017,2026-09-19 18:06:50.016,282,Perempatan Jl. Jendral Sudirman,112,4033,Golongan I,Sedan/Jip/Pick-up,0.879,243,337,495,491,369.9,414.7,3.05,19.94,8.46,3.5,10.9,1.64,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.202,2026-09-19 18:06:50.202,282,Perempatan Jl. Jendral Sudirman,113,4046,Golongan I,Sedan/Jip/Pick-up,0.815,645,225,773,308,709.5,266.9,10.4,9.69,6.44,3.5,3.1,1.52,N/A,NORMAL,NORMAL
1789816010.202,2026-09-19 18:06:50.202,282,Perempatan Jl. Jendral Sudirman,113,4050,Golongan I,Sedan/Jip/Pick-up,0.891,49,540,301,715,175.1,628.3,1.02,28.18,6.35,3.5,8.7,1.44,N/A,NORMAL,NORMAL
1789816010.202,2026-09-19 18:06:50.202,282,Perempatan Jl. Jendral Sudirman,113,4033,Golongan I,Sedan/Jip/Pick-up,0.897,259,331,510,484,384.9,408.0,3.32,19.61,8.52,3.5,10.5,1.64,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.375,2026-09-19 18:06:50.375,282,Perempatan Jl. Jendral Sudirman,114,4046,Golongan I,Sedan/Jip/Pick-up,0.633,648,220,777,305,712.7,263.2,10.49,9.46,6.67,3.5,3.2,1.53,N/A,NORMAL,NORMAL
1789816010.375,2026-09-19 18:06:50.375,282,Perempatan Jl. Jendral Sudirman,114,4050,Golongan I,Sedan/Jip/Pick-up,0.891,55,522,340,716,198.3,619.5,1.43,28.19,7.15,3.5,8.6,1.47,N/A,NORMAL,NORMAL
1789816010.375,2026-09-19 18:06:50.375,282,Perempatan Jl. Jendral Sudirman,114,4033,Golongan I,Sedan/Jip/Pick-up,0.821,276,326,522,475,399.6,401.0,3.57,19.18,8.42,3.5,10.3,1.65,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.555,2026-09-19 18:06:50.554,282,Perempatan Jl. Jendral Sudirman,115,4050,Golongan I,Sedan/Jip/Pick-up,0.879,62,504,379,715,221.0,610.0,1.82,28.16,7.91,3.5,8.5,1.51,N/A,NORMAL,NORMAL
1789816010.555,2026-09-19 18:06:50.554,282,Perempatan Jl. Jendral Sudirman,115,4033,Golongan I,Sedan/Jip/Pick-up,0.844,294,322,534,466,414.4,394.7,3.84,18.78,8.25,3.5,10.2,1.66,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.725,2026-09-19 18:06:50.725,282,Perempatan Jl. Jendral Sudirman,116,4050,Golongan I,Sedan/Jip/Pick-up,0.857,78,487,427,714,252.9,601.2,2.38,28.14,8.64,3.5,8.7,1.54,N/A,NORMAL,NORMAL
1789816010.725,2026-09-19 18:06:50.725,282,Perempatan Jl. Jendral Sudirman,116,4033,Golongan I,Sedan/Jip/Pick-up,0.84,309,317,546,459,428.0,388.7,4.1,18.44,8.24,3.5,10.0,1.67,N/A,NORMAL,KENDARAAN_BERHENTI
1789816010.892,2026-09-19 18:06:50.892,282,Perempatan Jl. Jendral Sudirman,117,4050,Golongan I,Sedan/Jip/Pick-up,0.69,104,471,480,713,292.8,592.5,3.07,28.11,9.34,3.5,9.0,1.55,N/A,NORMAL,NORMAL
1789816010.892,2026-09-19 18:06:50.892,282,Perempatan Jl. Jendral Sudirman,117,4033,Golongan I,Sedan/Jip/Pick-up,0.826,325,313,556,450,440.7,382.1,4.32,17.99,8.06,3.5,10.0,1.68,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.087,2026-09-19 18:06:51.087,282,Perempatan Jl. Jendral Sudirman,118,4050,Golongan I,Sedan/Jip/Pick-up,0.742,132,453,535,712,334.2,583.3,3.79,28.08,10.17,3.5,9.4,1.56,N/A,NORMAL,NORMAL
1789816011.087,2026-09-19 18:06:51.087,282,Perempatan Jl. Jendral Sudirman,118,4033,Golongan I,Sedan/Jip/Pick-up,0.875,336,307,568,444,452.7,376.2,4.56,17.71,8.17,3.5,9.7,1.69,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.246,2026-09-19 18:06:51.245,282,Perempatan Jl. Jendral Sudirman,119,4050,Golongan I,Sedan/Jip/Pick-up,0.759,168,436,580,700,374.5,568.7,4.44,27.72,10.64,3.5,10.0,1.56,N/A,NORMAL,NORMAL
1789816011.246,2026-09-19 18:06:51.245,282,Perempatan Jl. Jendral Sudirman,119,4033,Golongan I,Sedan/Jip/Pick-up,0.87,349,303,578,438,464.2,370.6,4.78,17.37,8.14,3.5,9.5,1.69,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.419,2026-09-19 18:06:51.419,282,Perempatan Jl. Jendral Sudirman,120,4033,Golongan I,Sedan/Jip/Pick-up,0.879,363,298,588,430,475.8,364.6,5.0,16.99,8.08,3.5,9.3,1.7,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.589,2026-09-19 18:06:51.588,282,Perempatan Jl. Jendral Sudirman,121,4033,Golongan I,Sedan/Jip/Pick-up,0.857,380,294,591,418,486.3,356.4,5.17,16.32,7.72,3.5,9.4,1.71,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.751,2026-09-19 18:06:51.750,282,Perempatan Jl. Jendral Sudirman,122,4033,Golongan I,Sedan/Jip/Pick-up,0.869,394,291,600,410,497.8,351.0,5.4,15.92,7.5,3.5,9.6,1.73,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.906,2026-09-19 18:06:51.906,282,Perempatan Jl. Jendral Sudirman,123,4033,Golongan I,Sedan/Jip/Pick-up,0.863,406,287,608,402,507.7,344.8,5.59,15.49,7.35,3.5,9.7,1.75,N/A,NORMAL,KENDARAAN_BERHENTI
1789816011.906,2026-09-19 18:06:51.906,282,Perempatan Jl. Jendral Sudirman,123,4052,Golongan I,Sedan/Jip/Pick-up,0.678,34,223,111,291,72.9,257.8,-7.01,8.49,5.68,2.21,0.0,1.12,N/A,NORMAL,NORMAL
1789816011.906,2026-09-19 18:06:51.906,282,Perempatan Jl. Jendral Sudirman,123,4050,Golongan I,Sedan/Jip/Pick-up,0.751,333,386,694,616,513.9,501.5,6.66,24.96,10.46,3.5,0.0,1.56,N/A,NORMAL,NORMAL
1789816012.081,2026-09-19 18:06:52.081,282,Perempatan Jl. Jendral Sudirman,124,4033,Golongan I,Sedan/Jip/Pick-up,0.822,414,281,619,397,516.7,339.4,5.78,15.21,7.52,3.5,9.7,1.76,N/A,NORMAL,KENDARAAN_BERHENTI
1789816012.081,2026-09-19 18:06:52.081,282,Perempatan Jl. Jendral Sudirman,124,4052,Golongan I,Sedan/Jip/Pick-up,0.669,39,222,109,283,74.4,253.1,-7.15,7.92,5.15,2.02,0.0,1.13,N/A,NORMAL,NORMAL
1789816012.081,2026-09-19 18:06:52.081,282,Perempatan Jl. Jendral Sudirman,124,4050,Golongan I,Sedan/Jip/Pick-up,0.792,374,371,722,594,548.3,483.1,7.25,24.15,10.52,3.5,0.0,1.56,N/A,NORMAL,NORMAL
1789816012.081,2026-09-19 18:06:52.081,282,Perempatan Jl. Jendral Sudirman,124,4046,Golongan I,Sedan/Jip/Pick-up,0.603,688,198,816,282,752.2,240.9,11.59,7.84,7.02,3.5,0.0,1.53,N/A,NORMAL,NORMAL
1789816012.238,2026-09-19 18:06:52.238,282,Perempatan Jl. Jendral Sudirman,125,4033,Golongan I,Sedan/Jip/Pick-up,0.842,424,276,628,392,526.6,334.6,5.99,14.91,7.61,3.5,9.6,1.76,N/A,NORMAL,KENDARAAN_BERHENTI
1789816012.238,2026-09-19 18:06:52.238,282,Perempatan Jl. Jendral Sudirman,125,4052,Golongan I,Sedan/Jip/Pick-up,0.643,41,218,110,280,75.8,249.6,-7.19,7.65,5.29,2.0,9.4,1.12,N/A,NORMAL,NORMAL
1789816012.238,2026-09-19 18:06:52.238,282,Perempatan Jl. Jendral Sudirman,125,4050,Golongan I,Sedan/Jip/Pick-up,0.785,408,358,742,571,575.8,465.3,7.73,23.29,10.42,3.5,21.5,1.57,N/A,NORMAL,NORMAL
1789816012.396,2026-09-19 18:06:52.395,282,Perempatan Jl. Jendral Sudirman,126,4033,Golongan I,Sedan/Jip/Pick-up,0.797,435,276,635,389,535.8,332.8,6.19,14.74,7.43,3.5,9.4,1.77,N/A,NORMAL,KENDARAAN_BERHENTI
1789816012.396,2026-09-19 18:06:52.395,282,Perempatan Jl. Jendral Sudirman,126,4050,Golongan I,Sedan/Jip/Pick-up,0.755,442,348,764,553,603.4,451.1,8.25,22.58,10.32,3.5,21.3,1.57,N/A,NORMAL,NORMAL
1789816012.396,2026-09-19 18:06:52.395,282,Perempatan Jl. Jendral Sudirman,126,4046,Golongan I,Sedan/Jip/Pick-up,0.619,697,200,821,280,759.7,240.3,11.8,7.65,6.69,3.5,0.0,1.54,N/A,NORMAL,NORMAL
1789816012.561,2026-09-19 18:06:52.560,282,Perempatan Jl. Jendral Sudirman,127,4033,Golongan I,Sedan/Jip/Pick-up,0.722,444,273,642,385,543.6,329.4,6.36,14.51,7.43,3.5,9.2,1.78,N/A,NORMAL,KENDARAAN_BERHENTI
1789816012.561,2026-09-19 18:06:52.560,282,Perempatan Jl. Jendral Sudirman,127,4050,Golongan I,Sedan/Jip/Pick-up,0.766,474,338,782,534,628.3,436.4,8.72,21.8,10.17,3.5,21.1,1.57,N/A,NORMAL,NORMAL
1789816012.713,2026-09-19 18:06:52.713,282,Perempatan Jl. Jendral Sudirman,128,4033,Golongan I,Sedan/Jip/Pick-up,0.767,449,270,653,385,551.1,327.9,6.55,14.53,7.66,3.5,8.8,1.77,N/A,NORMAL,KENDARAAN_BERHENTI
